,Unnamed: 0,update,gender,region,age,RegionAgeRank,teamName,score,avgAgeScore,ageAdjScore,DCFCflag,SOCSflag,WESTflag,Nationalsflag,Liverpoolflag,Vardarflag,Wolvesflag,ROFCflag,MLSNextflag,MIDWESTflag,JAGSflag,MICHUnitedflag,WAZAflag,PATOS_MAGICflag,MI_STARS_ELITEflag,TROY_SCflag,club
792,792,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,53,MICHIGAN JAGUARS DEARBORN GREEN [2565],26.32,25.03311764705883,1.28688235294117,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
793,793,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,54,MICHIGAN STARS ELITE SC LIGHTNING BLUE [2580],26.29,25.03311764705883,1.2568823529411688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,MI_STARS_ELITE
794,794,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,55,TRAVERSE BAY AREA YS NORTH STORM 10 MICHAEL [2683],26.14,25.03311764705883,1.1068823529411702,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
795,795,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,56,ROYAL OAK FC BLACK [2728],26.1,25.03311764705883,1.066882352941171,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ROFC
796,796,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,57,FCA LENAWEE [2741],26.09,25.03311764705883,1.0568823529411695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
797,797,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,58,NATIONALS MACOMB SELECT 10 WHITE [2743],26.09,25.03311764705883,1.0568823529411695,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
798,798,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,59,STRIKERS BLUE [2746],26.08,25.03311764705883,1.046882352941168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
799,799,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,60,JACS REVOLUTION RED [2851],25.92,25.03311764705883,0.8868823529411713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
800,800,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,61,NATIONALS MACOMB SELECT 10 BLACK [2894],25.86,25.03311764705883,0.8268823529411691,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
801,801,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,62,TKO PREMIER SC 2010 BOYS WHITE [2905],25.84,25.03311764705883,0.8068823529411695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
802,802,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,63,PATOS MAGIC SOCCER WHITE 10B [2915],25.83,25.03311764705883,0.7968823529411679,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,PATOS_MAGIC
803,803,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,64,LIVERPOOL FC IA MICHIGAN CENTRAL 10 B PRE ACADEMY 1 [2916],25.83,25.03311764705883,0.7968823529411679,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
804,804,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,65,PORTAGE SC GREEN [2920],25.82,25.03311764705883,0.7868823529411699,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
805,805,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,66,FCA SOCCER [3050],25.67,25.03311764705883,0.6368823529411713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
806,806,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,67,VARDAR EAST BLACK [3116],25.58,25.03311764705883,0.5468823529411679,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Vardar
807,807,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,68,MICHIGAN RUSH NORTHVILLE 10B NERO [3121],25.57,25.03311764705883,0.5368823529411699,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
808,808,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,69,PLYMOUTH SC REIGN GREEN [3158],25.54,25.03311764705883,0.5068823529411688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
809,809,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,70,MONROE AREA SA UNITED [3200],25.46,25.03311764705883,0.4268823529411705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
810,810,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,71,MICHIGAN JAGUARS NOVI WHITE [3227],25.42,25.03311764705883,0.38688235294117135,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
811,811,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,72,DETROIT CITY FC WEST 10B GOLD [3280],25.34,25.03311764705883,0.3068823529411695,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_WEST
812,812,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,73,MICHIGAN JAGUARS DEARBORN WHITE [3293],25.33,25.03311764705883,0.29688235294116794,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
813,813,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,74,TRAVERSE BAY AREA YS NORTH STORM 10 CARMIEN [3296],25.32,25.03311764705883,0.2868823529411699,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
814,814,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,75,HARTLAND 10B PRE ACADEMY [3314],25.3,25.03311764705883,0.26688235294117035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
815,815,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,76,MPSA CRUSH BUB [3318],25.29,25.03311764705883,0.2568823529411688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
816,816,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,77,NATIONALS GENESEE 10 RED [3346],25.26,25.03311764705883,0.2268823529411712,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
817,817,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,78,NATIONALS SELECT NORTH OAKLAND BLACK [3374],25.23,25.03311764705883,0.19688235294117007,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
818,818,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,79,LA FORZA SC 10 BLUE [3389],25.2,25.03311764705883,0.16688235294116893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
819,819,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,80,MICHIGAN TIGERS FC BLUE [3429],25.16,25.03311764705883,0.12688235294116978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
820,820,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,81,NOVI PARKS SC 10 LIGHTNING [3436],25.14,25.03311764705883,0.10688235294117021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
821,821,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,82,THUNDERCATS SC ORANGE [3444],25.13,25.03311764705883,0.09688235294116865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
822,822,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,83,FREELAND SC FORCE 10 GREEN [3466],25.1,25.03311764705883,0.06688235294117106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
823,823,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,84,SOUTH OAKLAND COUNTY SOCCER FORCE 10 [3489],25.06,25.03311764705883,0.026882352941168364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
824,824,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,85,ROYAL OAK FC WHITE [3545],24.97,25.03311764705883,-0.0631176470588315,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ROFC
825,825,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,86,SCOR MEULENSTEEN 10 BLACK [3577],24.94,25.03311764705883,-0.09311764705882908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
826,826,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,87,CLAWSON STRIKERS SC SOCCER BLUE [3614],24.9,25.03311764705883,-0.13311764705883178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
827,827,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,88,UNITED FC MICHIGAN 10B WH [3628],24.88,25.03311764705883,-0.15311764705883135,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,MICHUnited
828,828,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,89,MICHIGAN JAGUARS GN GREEN [3674],24.81,25.03311764705883,-0.22311764705883164,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
829,829,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,90,MAGIC WHITE [3707],24.77,25.03311764705883,-0.2631176470588308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
830,830,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,91,MICHIGAN RUSH JACKSON 10B [3751],24.7,25.03311764705883,-0.33311764705883107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
831,831,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,92,MICHIGAN WOLVES 10 PRE ACADEMY WHITE [3780],24.67,25.03311764705883,-0.36311764705882865,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
832,832,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,93,MICHIGAN FIRE JUNIORS 10B WHITE [3810],24.62,25.03311764705883,-0.41311764705882936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
833,833,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,94,MICHIGAN TIGERS FC WHITE [3840],24.57,25.03311764705883,-0.4631176470588301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
834,834,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,95,FARMINGTON SC FURY 10 RED [3853],24.54,25.03311764705883,-0.4931176470588312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
835,835,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,96,BAY AREA SA 10 [3865],24.53,25.03311764705883,-0.5031176470588292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
836,836,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,97,DEWITT SC GOLD [3872],24.52,25.03311764705883,-0.5131176470588308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
837,837,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,98,MPSA CRUSH MFB [3909],24.47,25.03311764705883,-0.5631176470588315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
838,838,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,99,SALINE FC 10 STING GOLD [3924],24.45,25.03311764705883,-0.5831176470588311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
839,839,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,100,TROY NATIONALS 10 WHITE [3939],24.41,25.03311764705883,-0.6231176470588302,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
840,840,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,101,MICHIGAN RUSH LANSING 10B [3949],24.4,25.03311764705883,-0.6331176470588318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
841,841,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,102,BC FIRE SC BLUE [3957],24.38,25.03311764705883,-0.6531176470588314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
842,842,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,103,LIVERPOOL FC IA MICHIGAN ANN ARBOR 10 B PRE ACADEMY 1 [3971],24.36,25.03311764705883,-0.6731176470588309,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
843,843,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,104,FLUSHING FC 10 BLACK [3987],24.34,25.03311764705883,-0.6931176470588305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
844,844,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,105,NATIONALS CANADA CAPITAL AREA 10 RED [4102],24.2,25.03311764705883,-0.8331176470588311,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
845,845,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,106,MICHIGAN RUSH LANSING 10 NERO [4234],24.02,25.03311764705883,-1.0131176470588308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
846,846,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,107,NATIONALS SELECT NORTH OAKLAND RED [4257],23.98,25.03311764705883,-1.05311764705883,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
847,847,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,108,RIVER CITY FC BLUE [4258],23.98,25.03311764705883,-1.05311764705883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
848,848,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,109,DETROIT CITY FC WEST SELECT 10B GOLD [4260],23.98,25.03311764705883,-1.05311764705883,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_WEST
849,849,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,110,DEARBORN HEIGHTS SC MICHIGAN RUSH 10B [4266],23.97,25.03311764705883,-1.0631176470588315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
850,850,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,111,LEGENDS FC THUNDER 10 BLACK [4325],23.88,25.03311764705883,-1.1531176470588314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
851,851,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,112,EASTSIDE FC 10 GREEN [4354],23.83,25.03311764705883,-1.203117647058832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
852,852,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,113,LEGENDS FC BLUE [4385],23.8,25.03311764705883,-1.2331176470588296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
853,853,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,114,MICHIGAN BURN 10 WHITE [4395],23.79,25.03311764705883,-1.2431176470588312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
854,854,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,115,FLUSHING FC U12 [4411],23.77,25.03311764705883,-1.2631176470588308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
855,855,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,116,MICHIGAN JAGUARS NOVI 10 SILVER [4427],23.74,25.03311764705883,-1.293117647058832,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
856,856,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,117,PASS FC DA [4494],23.64,25.03311764705883,-1.3931176470588298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
857,857,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,118,MOUNT PLEASANT SC 10 [4517],23.6,25.03311764705883,-1.433117647058829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
858,858,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,119,LIVERPOOL FC IA MICHIGAN HARTLAND 10B PRE ACADEMY [4529],23.58,25.03311764705883,-1.453117647058832,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
859,859,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,120,HARTLAND UNITED FC 10B GOLD [4530],23.58,25.03311764705883,-1.453117647058832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
860,860,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,121,GRAND LEDGE SC DAVIS [4545],23.56,25.03311764705883,-1.4731176470588316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
861,861,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,122,10B WHITE LIGHTNING [4620],23.43,25.03311764705883,-1.6031176470588306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
862,862,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,123,LEELANAU SC UNITED 10 [4640],23.41,25.03311764705883,-1.6231176470588302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
863,863,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,124,OXFORD WILDCATS WHITE [4702],23.31,25.03311764705883,-1.7231176470588316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
864,864,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,125,MICHIGAN JAGUARS CW3 WHITE [4720],23.26,25.03311764705883,-1.7731176470588288,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
865,865,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,126,ROMEO FC 10 ELITE [4762],23.16,25.03311764705883,-1.8731176470588302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
866,866,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,127,MPSA CRUSH EJB [4803],23.09,25.03311764705883,-1.9431176470588305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
867,867,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,128,PLYMOUTH SC REIGN 10 WHITE [4861],22.99,25.03311764705883,-2.043117647058832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
868,868,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,129,VBCSA PRIDE [4888],22.95,25.03311764705883,-2.083117647058831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
869,869,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,130,MICHIGAN JAGUARS DEARBORN BLACK [4908],22.9,25.03311764705883,-2.133117647058832,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
870,870,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,131,LIVERPOOL FC IA MICHIGAN CENTRAL 10 B PRE ACADEMY 2 [4916],22.88,25.03311764705883,-2.1531176470588314,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
871,871,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,132,SALINE FC 10 GOLD [4941],22.84,25.03311764705883,-2.1931176470588305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
872,872,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,133,WATERFORD WARRIORS SC RED [4973],22.78,25.03311764705883,-2.253117647058829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
873,873,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,134,SAGINAW TOWNSHIP SA MICHIGAN WOLVES NORTH 10 [4988],22.75,25.03311764705883,-2.2831176470588304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
874,874,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,135,PORTAGE SC WHITE [5027],22.67,25.03311764705883,-2.3631176470588287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
875,875,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,136,MIDLAND SC FUSION 10 GREEN [5033],22.65,25.03311764705883,-2.383117647058832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
876,876,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,137,MUTH UNITED FC [5040],22.64,25.03311764705883,-2.39311764705883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
877,877,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,138,CAP CITY ATHLETIC 1847 10 BLUE [5056],22.61,25.03311764705883,-2.423117647058831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
878,878,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,139,CW3 SA BLACK TEAM [5089],22.55,25.03311764705883,-2.4831176470588296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
879,879,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,140,CHELSEA SC 10 BLUE [5096],22.54,25.03311764705883,-2.493117647058831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
880,880,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,141,CHAOS SOCCER FC 10 MAYHEM [5101],22.53,25.03311764705883,-2.503117647058829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
881,881,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,142,SOUTH OAKLAND 10 B SELECT [5127],22.48,25.03311764705883,-2.55311764705883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
882,882,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,143,HURON VALLEY STORM SC [5128],22.48,25.03311764705883,-2.55311764705883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
883,883,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,144,EXPRESS FC 10 [5168],22.41,25.03311764705883,-2.62311764705883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
884,884,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,145,MOUNT PLEASANT SC X TREME 10 [5216],22.31,25.03311764705883,-2.7231176470588316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
885,885,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,146,ALMA PAL STRIKERS 10 [5263],22.21,25.03311764705883,-2.8231176470588295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
886,886,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,147,FARMINGTON SC FURY 10 BLACK [5273],22.18,25.03311764705883,-2.8531176470588306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
887,887,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,148,MILAN YOUTH SC SOUTHEAST MI STORM 10 BLUE [5319],22.07,25.03311764705883,-2.96311764705883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
888,888,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,149,DBSS STING SC BLUE [5439],21.77,25.03311764705883,-3.263117647058831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
889,889,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,150,FREELAND SC FORCE 10 WHITE [5466],21.69,25.03311764705883,-3.343117647058829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
890,890,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,151,MICHIGAN TIGERS FC ORANGE [5495],21.64,25.03311764705883,-3.39311764705883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
891,891,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,152,NORTH OAKLAND 10 B PRE ACADEMY 2 [5512],21.57,25.03311764705883,-3.46311764705883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
892,892,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,153,FREELAND SC FORCE 10 11 GREEN [5523],21.54,25.03311764705883,-3.493117647058831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
893,893,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,154,HASLETT SOCCER SC WHITE [5529],21.53,25.03311764705883,-3.503117647058829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
894,894,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,155,SOUTHEAST MICHIGAN STORM 10 BLUE [5576],21.33,25.03311764705883,-3.703117647058832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
895,895,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,156,PORTAGE SC YELLOW [5595],21.28,25.03311764705883,-3.753117647058829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
896,896,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,157,CHELSEA SC 10 WHITE [5631],21.21,25.03311764705883,-3.8231176470588295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
897,897,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,158,RIVER CITY FC WHITE [5716],20.96,25.03311764705883,-4.0731176470588295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
898,898,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,159,EAST LANSING SC 5TH 6TH GRADE [5718],20.96,25.03311764705883,-4.0731176470588295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
899,899,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,160,RIVER OAKS AYSO SC [5844],20.51,25.03311764705883,-4.523117647058829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
900,900,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,161,MARSHALL SC RED [5871],20.37,25.03311764705883,-4.663117647058829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
901,901,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2010,162,NATIONALS TRICOUNTY 10 RED [5890],20.27,25.03311764705883,-4.763117647058831,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
